SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,01-Jan-12,31-Dec-12,4,1201,177554,2903.56,5000028617,2006,4,,Automobile,1995,SUZUKI,Private,
0,12-Apr-14,11-Apr-15,4,1201,240299.62,4013.18,5000028629,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-14,31-Mar-14,4,1201,240299.62,1577.85,5000028629,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-13,31-Dec-13,91,1201,240299.62,4500.07,5000028629,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-12,31-Dec-12,4,1201,240299.62,4343.1,5000028629,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,12-Apr-14,11-Apr-15,4,1201,245078.55,4321.73,5000028632,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-14,31-Mar-14,4,1201,245078.55,1650.76,5000028632,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,01-Jan-13,31-Dec-13,12,1201,245078.55,4029.59,5000028632,2004,4,,Station Wagones,4164,TOYOTA,Private,6900
0,01-Jan-12,31-Dec-12,4,1201,245078.55,3931,5000028632,2004,4,,Station Wagones,4164,TOYOTA,Private,
0,17-Aug-13,16-Aug-14,11,1201,420000,6108.49,5000028647,1992,6,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,420000,6108.49,5000028647,1992,6,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,11,1201,420000,6108.24,5000028647,1992,6,,Station Wagones,4164,TOYOTA,Private,6675
0,08-Jul-11,07-Aug-11,1,1201,420000,346.69,5000028647,1992,6,,Station Wagones,4164,TOYOTA,Private,
0,17-Aug-13,16-Aug-14,11,1201,84000,1828.8,5000028655,1992,4,,Automobile,3431,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,84000,1828.8,5000028655,1992,4,,Automobile,3431,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,11,1201,84000,1828.55,5000028655,1992,4,,Automobile,3431,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,1,1201,84000,69.34,5000028655,1992,4,,Automobile,3431,TOYOTA,Private,
0,17-Aug-13,16-Aug-14,11,1201,40000,1146.93,5000028659,1983,4,,Automobile,1295,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,40000,1146.93,5000028659,1983,4,,Automobile,1295,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,11,1201,40000,1146.68,5000028659,1983,4,,Automobile,1295,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,1,1201,40000,33.02,5000028659,1983,4,,Automobile,1295,TOYOTA,Private,
0,22-Jul-13,21-Jul-14,80,1202,220000,4286.13,5000029318,1983,1,84,Truck,0,FIAT,Own Goods,
0,22-Jul-12,21-Jul-13,80,1202,171000,7005.41,5000029318,1983,1,84,Truck,0,FIAT,Own Goods,
0,22-Jul-11,21-Jul-12,80,1202,0,6338.439,5000029318,1983,1,84,Truck,0,FIAT,Own Goods,
1,29-Sep-13,28-Sep-14,11,1201,200000,3159.35,5000029326,2002,4,,Automobile,1124,PEUGEOT,Private,
1,29-Sep-12,28-Sep-13,11,1201,200000,3206,5000029326,2002,4,,Automobile,1124,PEUGEOT,Private,
1,29-Sep-11,28-Sep-12,11,1201,200000,3107.045,5000029326,2002,4,,Automobile,1124,PEUGEOT,Private,
0,22-Jul-13,21-Jul-14,8,1202,1000000,5054.29,5000029338,2003,22,22,Bus,4164,TOYOTA,Own service,13038.59
0,22-Jul-12,21-Jul-13,8,1202,500000,5918.35,5000029338,2003,22,22,Bus,4164,TOYOTA,Own service,
0,22-Jul-11,21-Jul-12,8,1202,380000,4604.656,5000029338,2003,22,22,Bus,4164,TOYOTA,Own service,
0,08-Jul-13,07-Jul-14,11,1201,120000,2166.69,5000028700,1990,5,,Automobile,1296,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,120000,2166.69,5000028700,1990,5,,Automobile,1296,TOYOTA,Private,
0,08-Aug-11,07-Jul-12,11,1201,36217,1067.37,5000028700,1990,5,,Automobile,1296,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,36217,30.64,5000028700,1990,5,,Automobile,1296,TOYOTA,Private,113668.74
0,01-Jul-13,30-Jun-14,13,1201,100000,1684.8,5000028728,1993,4,,Automobile,1587,TOYOTA,Private,
0,01-Jul-12,30-Jun-13,11,1201,200000,2935.96,5000028728,1993,4,,Automobile,1587,TOYOTA,Private,
0,01-Jul-11,30-Jun-12,11,1201,200000,2287.91,5000028728,1993,4,,Automobile,1587,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,1,1202,65000,1532.18,5000029366,1984,4,7,Pick-up,2446,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,1,1202,65000,53.65,5000029366,1984,4,7,Pick-up,2446,TOYOTA,Own Goods,
0,05-Feb-14,04-Feb-15,11,1202,250000,2298.52,5000029375,2002,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,05-Feb-13,04-Feb-14,11,1202,1175000,7000.43,5000029375,2002,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,05-Feb-12,04-Feb-13,11,1202,1175000,6372.31,5000029375,2002,4,7,Pick-up,1997,MITSUBISHI,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,300000,4455.65,5000029387,2002,4,,Automobile,1800,TOYOTA,Private,6605.19
0,08-Jul-12,07-Jul-13,11,1201,252602.17,3086.89,5000029387,2002,4,,Automobile,1800,TOYOTA,Private,189284.82
0,08-Aug-11,07-Jul-12,11,1201,171000,2544.874,5000029387,2002,4,,Automobile,1800,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,1,1201,171000,95.09,5000029387,2002,4,,Automobile,1800,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1202,140000,4572.13,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-13,07-Jul-14,3,1202,335000,15818.05,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,3,1202,335000,19066.05,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-12,07-Jul-13,11,1202,127505,4416.04,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Aug-11,07-Jul-12,11,1202,127505,3529.728,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-11,07-Jul-12,3,1202,335000,18006.775,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-11,07-Aug-11,11,1202,127505,70.9,5000029391,1996,2,92,Truck,8468,FIAT,General Cartage,
0,08-Jul-13,07-Jul-14,11,1202,400000,5710.55,5000029397,2004,2,7.8,Pick-up,4164,TOYOTA,Own Goods,394215.32
0,08-Jul-12,07-Jul-13,11,1202,388156.3,3572.29,5000029397,2004,2,7.8,Pick-up,4164,TOYOTA,Own Goods,
0,08-Aug-11,07-Jul-12,11,1202,230000,3226.569,5000029397,2004,2,7.8,Pick-up,4164,TOYOTA,Own Goods,66250
0,08-Jul-11,07-Aug-11,11,1202,230000,127.89,5000029397,2004,2,7.8,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,11,1202,420000,4912.34,5000029415,2005,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,11,1202,270701,4097.93,5000029415,2005,4,7,Pick-up,4164,TOYOTA,Own Goods,135872.44
0,08-Aug-11,07-Jul-12,11,1202,270701,3692.469,5000029415,2005,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-11,07-Aug-11,11,1202,270701,150.52,5000029415,2005,4,7,Pick-up,4164,TOYOTA,Own Goods,
0,08-Jul-13,07-Jul-14,11,1201,2100000,27083.45,5000028776,2010,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,537436,7595.15,5000028776,2010,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,537436,7230.096,5000028776,2010,7,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1201,170000,2768.29,5000028783,1990,2,400,Truck,3600,ORAL,Own Goods,
0,08-Jul-12,07-Jul-13,11,1201,170000,2768.29,5000028783,1990,2,400,Truck,3600,ORAL,Own Goods,
0,01-Jul-13,30-Jun-14,13,1201,200000,3756.98,5000028795,2000,8,8,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,01-Jul-12,30-Jun-13,11,1201,750000,9493.91,5000028795,2000,8,8,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,01-Jul-11,30-Jun-12,11,1201,750000,8579.66,5000028795,2000,8,8,Special construction,4164,INTERNATIONAL USE,Special Construction,
0,08-Jul-11,07-Jul-12,86,1202,100000,3734.67,5000029424,1986,1,100,Truck,13798,FIAT,Own Goods,
0,07-Aug-13,06-Aug-14,11,1202,300000,4463.35,5000028938,1992,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,300000,4463.35,5000028938,1992,4,7,Pick-up,2779,TOYOTA,Own Goods,29144.09
0,07-Aug-11,06-Aug-12,11,1202,300000,4394.328,5000028938,1992,4,7,Pick-up,2779,TOYOTA,Own Goods,
1,12-Jan-14,11-Jan-15,12,1201,1000000,11580.54,5000027032,2004,4,,Automobile,1796,MERCEDES,Private,
1,12-Jan-13,11-Jan-14,12,1201,830000,10593.28,5000027032,2004,4,,Automobile,1796,MERCEDES,Private,
1,11-Jan-12,10-Jan-13,12,1201,830000,14383.3,5000027032,2004,4,,Automobile,1796,MERCEDES,Private,
0,22-Jan-13,07-Jul-13,13,1202,100000,1130.11,5000025087,1986,1,300,Truck,13798,TURBO,General Cartage,
0,08-Jul-11,07-Jul-12,94,1202,350000,10412.97,5000025087,1986,1,300,Truck,13798,TURBO,General Cartage,57907.2
0,07-Jul-13,06-Jul-14,94,1202,200000,3661.7,5000028295,2004,0,400,Trailers and semitrailers,0,MTE,General Cartage,
0,07-Jul-12,06-Jul-13,94,1202,200000,3331.7,5000028295,2004,0,400,Trailers and semitrailers,0,MTE,General Cartage,
0,07-Jul-11,06-Jul-12,94,1202,200000,3224.761,5000028295,2004,0,400,Trailers and semitrailers,0,MTE,General Cartage,
0,08-Jul-13,07-Jul-14,11,1201,940000,12615.93,5000027320,2009,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,470000,6754.09,5000027320,2009,4,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,11,1201,470000,6389.036,5000027320,2009,4,,Station Wagones,4164,TOYOTA,Private,
0,11-Mar-12,10-Mar-13,12,1201,500000,12428.37,5000022144,1998,5,,Station Wagones,2779,TOYOTA,Private,
1,29-Mar-12,28-Mar-13,27,1202,444676,5254.3,5000029657,2007,1,35,Truck,4334,DUNGFING,Own Goods,
0,08-Jul-11,07-Aug-11,11,1202,397751.48,277.85,5000029688,2006,0,,Truck,0,NISSAN,Own Goods,
0,08-Aug-13,07-Aug-14,11,1201,414628.98,6475.3,5000029753,2008,4,,Automobile,1600,NISSAN,Private,
0,08-Aug-12,07-Aug-13,11,1201,414628.98,5824.3,5000029753,2008,4,,Automobile,1600,NISSAN,Private,
0,08-Aug-11,07-Aug-12,11,1201,414628.98,5675.957,5000029753,2008,4,,Automobile,1600,NISSAN,Private,62356.09
0,08-Jul-11,07-Aug-11,11,1201,414628.98,266.54,5000029753,2008,4,,Automobile,1600,NISSAN,Private,
0,08-Aug-13,07-Aug-14,11,1201,118379,2780.47,5000029762,1998,4,,Automobile,1200,RENAULT,Private,
0,08-Aug-12,07-Aug-13,11,1201,118379,2124.47,5000029762,1998,4,,Automobile,1200,RENAULT,Private,
0,08-Aug-11,07-Aug-12,11,1201,118379,1976.127,5000029762,1998,4,,Automobile,1200,RENAULT,Private,
0,08-Jul-11,07-Aug-11,11,1201,118379,74.67,5000029762,1998,4,,Automobile,1200,RENAULT,Private,
0,08-Aug-13,07-Aug-14,11,1201,210000,3928.17,5000029767,2001,4,,Automobile,1300,MITSUBISHI,Private,44141.1
0,08-Aug-12,07-Aug-13,11,1201,210000,3267.17,5000029767,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Aug-11,07-Aug-12,11,1201,210000,3118.827,5000029767,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-11,07-Aug-11,11,1201,210000,132.47,5000029767,2001,4,,Automobile,1300,MITSUBISHI,Private,
0,08-Aug-13,07-Aug-14,11,1201,289348.5,4912.8,5000029779,2010,4,,Automobile,1299,TOYOTA,Private,
0,08-Aug-12,07-Aug-13,11,1201,289348.5,4256.8,5000029779,2010,4,,Automobile,1299,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,11,1201,289348.5,4108.457,5000029779,2010,4,,Automobile,1299,TOYOTA,Private,18365.25
0,08-Jul-11,07-Aug-11,11,1201,289348.5,182.52,5000029779,2010,4,,Automobile,1299,TOYOTA,Private,
1,26-Oct-11,25-Oct-12,45,1202,0,2549.2,5000030015,2008,2,35,Truck,0,ISUZU,General Cartage,
1,26-Oct-11,25-Oct-12,8,1202,431250,27784.54,5000030015,2008,2,35,Truck,0,ISUZU,General Cartage,
1,14-Jul-13,13-Jul-14,8,1201,127000,3326.33,5000030251,1989,4,,Automobile,1587,TOYOTA,Private,15800
1,14-Jul-12,13-Jul-13,8,1201,127000,3242.67,5000030251,1989,4,,Automobile,1587,TOYOTA,Private,
1,14-Jul-11,13-Jul-12,8,1201,127000,3546.797,5000030251,1989,4,,Automobile,1587,TOYOTA,Private,
1,07-Jan-14,06-Jan-15,7,1201,95000,2128.97,5000030255,1989,4,,Automobile,1587,TOYOTA,Private,
1,06-Jan-13,05-Jan-14,7,1201,95000,2272.79,5000030255,1989,4,,Automobile,1587,TOYOTA,Private,
1,29-Jul-12,28-Jul-13,8,1201,73000,1725.9,5000030255,1989,4,,Automobile,1587,TOYOTA,Private,52293.9
1,06-Jan-12,05-Jan-13,7,1201,95000,2246.2,5000030255,1989,4,,Automobile,1587,TOYOTA,Private,
1,29-Jul-11,28-Jul-12,8,1201,73000,1440.02,5000030255,1989,4,,Automobile,1587,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,12,1201,15383,691.41,5000030264,2006,1,,Motor-cycle,175,ZONGUSHEN,Private,
0,08-Jul-12,07-Jul-13,12,1201,15383,678.78,5000030264,2006,1,,Motor-cycle,175,ZONGUSHEN,Private,
0,08-Jul-11,07-Jul-12,32,1201,0,439.89,5000030264,2006,1,,Motor-cycle,175,ZONGUSHEN,Private,2693.05
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030337,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030337,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030337,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,23531.27,330.41,5000030341,2003,1,0,Motor-cycle,171,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,23531.27,660.98,5000030341,2003,1,0,Motor-cycle,171,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030341,2003,1,0,Motor-cycle,171,YAMAHA,Private,
0,01-Sep-13,31-Aug-14,8,1202,303828,5899.39,5000030348,1995,22,22,Bus,4164,TOYOTA,Own service,13008.02
0,01-Sep-12,31-Aug-13,8,1202,303828,4751.94,5000030348,1995,22,22,Bus,4164,TOYOTA,Own service,
0,08-Jul-11,07-Jul-12,8,1202,303828,4166.094,5000030348,1995,22,22,Bus,4164,TOYOTA,Own service,28961.82
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030352,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030355,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030355,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030355,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030357,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030361,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030362,2010,1,,Motor-cycle,183,SUZUKI,Others,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030362,2010,1,,Motor-cycle,183,SUZUKI,Others,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030362,2010,1,,Motor-cycle,183,SUZUKI,Others,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030365,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030365,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030365,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030367,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030369,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030369,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030369,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,286.18,5000030373,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030376,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030380,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030382,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030382,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030382,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030385,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030385,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030385,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030387,2010,0,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030389,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030390,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,10-Jul-13,09-Jul-14,6,1201,60036.96,1099.61,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,10-Jul-12,09-Jul-13,6,1201,60036.96,1025.07,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,10-Jul-11,09-Jul-12,6,1201,60036.96,1228.746,5000030393,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,21459.73,330.41,5000030395,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,21459.73,618.52,5000030395,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,297.41,5000030395,2002,1,0,Motor-cycle,175,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030399,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030399,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030399,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,13600,330.41,5000030401,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,20000,595.65,5000030401,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030401,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Feb-14,07-Feb-15,11,1202,113934,3542.55,5000029750,1996,11,0,Bus,1998,TOYOTA,Own service,
0,21-Dec-12,20-Dec-13,11,1202,113934,3508.3,5000029750,1996,11,0,Bus,1998,TOYOTA,Own service,
0,21-Dec-11,20-Dec-12,11,1202,113934,3733.24,5000029750,1996,11,0,Bus,1998,TOYOTA,Own service,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030449,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030449,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030449,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,13600,330.41,5000030405,2010,1,0,Motor-cycle,183,YAMAHA,Private,
0,25-May-13,24-May-14,97,1201,0,289.54,5000030405,2010,1,0,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,20000,595.65,5000030405,2010,1,0,Motor-cycle,183,YAMAHA,Private,
0,25-May-12,24-May-13,97,1201,0,285.26,5000030405,2010,1,0,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030405,2010,1,0,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,22837,330.41,5000030409,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,25-May-13,24-May-14,97,1201,0,289.54,5000030409,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,22837,640.1,5000030409,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,25-May-12,24-May-13,97,1201,0,285.26,5000030409,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,297.41,5000030409,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,25-May-12,24-May-13,97,1201,0,285.26,5000030410,2010,1,,Motor-cycle,183,YAMAHA,Own service,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030410,2010,1,,Motor-cycle,183,YAMAHA,Own service,
0,08-Jul-13,07-Jul-14,8,1201,13600,330.41,5000030415,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-12,07-Jul-13,8,1201,30000,752.33,5000030415,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030415,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,23531,329.99,5000030419,2005,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,302.41,5000030419,2005,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030421,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,20542,330.41,5000030422,2006,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,20542,604.15,5000030422,2006,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030422,2006,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,20000,330.41,5000030426,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,20000,595.65,5000030426,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,06-Jan-12,05-Jan-13,12,1201,20542,599.77,5000030426,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030426,2010,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,20542,335.41,5000030428,2005,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,20542,604.15,5000030428,2005,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030428,2005,1,0,Motor-cycle,175,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030429,2010,1,,Motor-cycle,183,YAMAHA,Private,
0,08-Jul-13,07-Jul-14,8,1201,6000,335.41,5000030432,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,376.31,5000030432,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030432,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,8,1201,6000,330.41,5000030451,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,8,1201,6000,640.1,5000030451,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-11,07-Jul-12,8,1201,0,276.18,5000030451,2010,1,0,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-12,07-Jul-13,6,1202,750000,12221.38,5000030481,2006,8,0,Station Wagones,2500,TOYOTA,Private,
0,08-Aug-11,07-Aug-12,6,1201,800000,10227.245,5000030481,2006,8,0,Station Wagones,2500,TOYOTA,Private,
2,25-Nov-13,24-Nov-14,8,1201,200000,3155.32,5000030489,1991,0,,Automobile,1300,TOYOTA,Private,13158
2,25-Nov-12,24-Nov-13,8,1201,200000,3208.19,5000030489,1991,0,,Automobile,1300,TOYOTA,Private,
2,25-Nov-11,24-Nov-12,8,1201,200000,3419.42,5000030489,1991,0,,Automobile,1300,TOYOTA,Private,
1,17-Oct-13,16-Oct-14,10,1201,200000,4683.25,5000030520,1986,4,,Automobile,1295,TOYOTA,Private,
1,15-Sep-12,14-Sep-13,10,1201,200000,4757.11,5000030520,1986,4,,Automobile,1295,TOYOTA,Private,
1,25-Aug-11,24-Aug-12,10,1201,200000,4690.322,5000030520,1986,4,,Automobile,1295,TOYOTA,Private,
1,22-Jul-11,21-Jul-12,7,1202,306000,5379.934,5000030532,2006,0,228.6,Trailers and semitrailers,0,MARU,General Cartage,
1,22-Jul-11,21-Jul-12,7,1202,1370000,23516.1,5000030572,2006,0,154.2,Truck,13800,IVECO,General Cartage,
1,12-Dec-13,11-Dec-14,10,1201,0,541.95,5000030580,2003,4,,Automobile,1300,TOYOTA,Private,
